Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Company_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Arrival_Year,Arrival_Month,Arrival_Month_Name,Total_Guests,Revenue_per_Night,Booking_Year,Lead_Time_Days_Outlier,Total_Nights_Outlier,ADR_Outlier,Estimated_Revenue_Outlier,Days_In_Waiting_List_Outlier,Satisfaction_Score_Outlier
HTL002034,Resort Hotel,Bali,2025-03-23,2026-01-08,291,2,1,2,0.0,0,PRT,Corporate,Corporate,1,2,11,E,E,0,Non Refund,127.0,1063.0,0,Transient-Party,Undefined,3,159.88,0,2,3.58,Canceled,1,2026-01-09,479.63,2026,1,January,2.0,159.87666666666667,2025,False,False,False,False,False,False
HTL002853,Resort Hotel,Bali,2025-12-22,2026-02-15,55,3,3,1,0.0,0,POL,Direct,Direct,1,0,5,G,G,1,No Deposit,131.0,Unknown,3,Group,HB,6,162.57,0,0,3.69,Check-Out,0,2026-02-18,975.44,2026,2,February,1.0,162.57333333333335,2025,False,False,False,False,True,False
HTL009904,City Hotel,Barcelona,2024-08-21,2025-04-04,226,3,2,2,1.0,0,SAU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,30.0,Unknown,0,Contract,BB,5,158.15,0,2,4.03,Canceled,1,2025-04-05,790.73,2025,4,April,3.0,158.14600000000002,2024,False,False,False,False,False,False
HTL001606,Resort Hotel,Phuket,2025-12-30,2026-04-15,106,0,6,3,1.0,0,SAU,Direct,Direct,0,0,0,A,A,2,No Deposit,135.0,Unknown,0,Group,FB,6,106.51,0,2,3.85,Canceled,1,2026-04-21,639.08,2026,4,April,4.0,106.51333333333334,2025,False,False,False,False,False,False
HTL016897,City Hotel,Barcelona,2025-06-02,2026-05-08,340,1,2,2,1.0,0,CAN,Corporate,Corporate,0,0,0,G,G,0,No Deposit,36.0,Unknown,0,Transient,SC,3,117.85,0,1,3.5,Canceled,1,2026-05-11,353.55,2026,5,May,3.0,117.85000000000001,2025,False,False,False,False,False,False
HTL017890,City Hotel,Lisbon,2025-08-31,2026-08-07,341,0,1,2,1.0,0,ESP,Groups,TA/TO,1,0,9,F,F,0,Refundable,18.0,1046.0,0,Transient-Party,BB,1,138.38,0,4,3.59,Check-Out,0,2026-08-07,138.38,2026,8,August,3.0,138.38,2025,False,False,False,False,False,False
HTL001772,City Hotel,Barcelona,2024-06-17,2025-02-01,229,1,6,4,0.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,G,G,1,Non Refund,60.0,Unknown,0,Transient,FB,7,127.38,0,2,3.89,Canceled,1,2025-02-03,891.69,2025,2,February,4.0,127.38428571428572,2024,False,False,False,False,False,False
HTL000446,Resort Hotel,Bali,2024-01-06,2024-11-14,313,1,4,2,0.0,0,CHE,Online TA,TA/TO,0,0,0,D,D,3,Non Refund,63.0,Unknown,2,Transient-Party,SC,5,118.51,1,1,4.45,Canceled,1,2024-11-14,592.54,2024,11,November,2.0,118.508,2024,False,False,False,False,False,False
HTL012135,City Hotel,Barcelona,2024-02-14,2024-06-03,110,1,6,2,0.0,0,IND,Corporate,Corporate,0,0,0,D,A,0,Non Refund,20.0,1119.0,0,Transient,Undefined,7,96.14,2,4,4.01,Canceled,1,2024-06-08,672.97,2024,6,June,2.0,96.13857142857144,2024,False,False,False,False,False,False
HTL013229,City Hotel,London,2024-01-21,2024-11-05,289,2,3,4,0.0,0,GBR,Groups,TA/TO,0,0,0,C,C,3,Non Refund,70.0,1073.0,5,Contract,FB,5,75.85,1,0,3.78,Canceled,1,2024-11-08,379.25,2024,11,November,4.0,75.85,2024,False,False,False,False,True,False
HTL014455,City Hotel,Amsterdam,2024-05-29,2024-07-04,36,1,1,2,0.0,0,FRA,Online TA,TA/TO,1,0,10,E,E,1,Non Refund,139.0,Unknown,0,Group,Undefined,2,144.24,0,1,4.19,No-Show,1,2024-07-06,288.49,2024,7,July,2.0,144.245,2024,False,False,False,False,False,False
HTL012722,City Hotel,Amsterdam,2024-07-15,2024-10-29,106,2,0,2,1.0,0,USA,Corporate,Corporate,0,0,0,C,C,0,No Deposit,77.0,1035.0,5,Transient,Undefined,2,109.44,0,1,4.15,Check-Out,0,2024-10-29,218.87,2024,10,October,3.0,109.435,2024,False,False,False,False,True,False
HTL008488,Resort Hotel,Algarve,2025-08-04,2025-09-17,44,2,3,3,0.0,0,SWE,Online TA,TA/TO,1,1,3,E,E,3,No Deposit,93.0,Unknown,0,Transient,FB,5,178.2,0,0,3.66,Check-Out,0,2025-09-17,891.01,2025,9,September,3.0,178.202,2025,False,False,False,False,False,False
HTL009454,Resort Hotel,Algarve,2024-07-28,2024-10-01,65,1,5,1,0.0,1,IRL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,33.0,Unknown,0,Contract,BB,6,119.33,1,0,3.7,Check-Out,0,2024-10-06,716.01,2024,10,October,2.0,119.335,2024,False,False,False,False,False,False
HTL018832,Resort Hotel,Phuket,2024-04-28,2024-11-15,201,2,3,2,0.0,0,CHE,Online TA,TA/TO,0,0,0,D,H,0,No Deposit,38.0,Unknown,1,Transient,FB,5,166.38,0,1,3.42,Check-Out,0,2024-11-20,831.9,2024,11,November,2.0,166.38,2024,False,False,False,False,False,False
HTL008728,Resort Hotel,Algarve,2024-08-20,2025-04-22,245,0,2,2,1.0,0,PRT,Online TA,TA/TO,1,0,2,C,C,1,No Deposit,19.0,Unknown,2,Contract,SC,2,141.52,0,0,3.79,Canceled,1,2025-04-23,283.05,2025,4,April,3.0,141.525,2024,False,False,False,False,False,False
HTL014427,Resort Hotel,Bali,2025-11-16,2026-01-02,47,3,2,2,0.0,0,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,47.0,Unknown,0,Contract,HB,5,122.16,1,0,3.9,Check-Out,0,2026-01-05,610.79,2026,1,January,2.0,122.15799999999999,2025,False,False,False,False,False,False
HTL003366,City Hotel,Dubai,2025-01-21,2025-12-07,320,0,1,2,3.0,0,IND,Corporate,Corporate,0,0,0,G,G,1,Non Refund,40.0,1098.0,0,Group,FB,1,169.97,0,1,4.08,Canceled,1,2025-12-08,169.97,2025,12,December,5.0,169.97,2025,False,False,False,False,False,False
HTL020053,Resort Hotel,Phuket,2024-09-01,2025-06-06,278,3,4,3,2.0,0,CAN,Direct,Direct,0,0,0,B,B,2,Non Refund,99.0,Unknown,0,Group,HB,7,150.9,0,2,4.05,Canceled,1,2025-06-10,1056.3,2025,6,June,5.0,150.9,2024,False,False,False,False,False,False
HTL015437,City Hotel,Lisbon,2025-04-05,2025-07-29,115,2,0,4,0.0,0,NLD,Offline TA/TO,TA/TO,0,0,0,H,E,1,Non Refund,127.0,Unknown,2,Contract,Undefined,2,205.53,0,1,3.63,Check-Out,0,2025-07-29,411.06,2025,7,July,4.0,205.53,2025,False,False,False,False,False,False
HTL012927,Resort Hotel,Phuket,2024-12-20,2025-11-30,345,3,4,2,0.0,0,POL,Direct,Direct,1,0,6,A,D,0,Non Refund,13.0,Unknown,0,Group,SC,7,116.62,0,0,3.76,Canceled,1,2025-12-07,816.32,2025,11,November,2.0,116.61714285714287,2024,False,False,False,False,False,False
HTL004839,Resort Hotel,Bali,2025-11-04,2025-11-06,2,2,0,3,0.0,0,IND,Online TA,TA/TO,0,0,0,E,D,3,No Deposit,89.0,Unknown,0,Transient-Party,BB,2,149.35,0,1,3.86,Check-Out,0,2025-11-08,298.71,2025,11,November,3.0,149.355,2025,False,False,False,False,False,False
HTL014519,City Hotel,Amsterdam,2024-09-23,2024-10-01,8,0,3,2,1.0,0,BRA,Online TA,TA/TO,0,0,0,E,E,0,Non Refund,66.0,Unknown,0,Transient-Party,Unknown,3,101.1,0,0,3.45,Canceled,1,2024-10-03,303.3,2024,10,October,3.0,101.10000000000001,2024,False,False,False,False,False,False
HTL021670,City Hotel,Amsterdam,2024-10-13,2024-11-29,47,1,1,2,2.0,0,SWE,Groups,TA/TO,0,0,0,D,D,2,No Deposit,89.0,1003.0,0,Transient-Party,FB,2,56.94,0,0,3.7,Canceled,1,2024-11-30,113.88,2024,11,November,4.0,56.94,2024,False,False,False,False,False,False
HTL017086,City Hotel,London,2025-07-31,2026-06-07,311,0,4,2,0.0,0,DEU,Online TA,TA/TO,1,1,10,C,C,0,Non Refund,137.0,Unknown,0,Transient,HB,4,132.77,0,0,3.94,Canceled,1,2026-06-09,531.07,2026,6,June,2.0,132.7675,2025,False,False,False,False,False,False
HTL017738,City Hotel,Dubai,2025-11-25,2026-10-16,325,0,2,2,0.0,0,ITA,Corporate,Corporate,0,0,0,H,H,0,Non Refund,9.0,1075.0,0,Transient-Party,SC,2,152.19,1,0,3.95,Canceled,1,2026-10-18,304.37,2026,10,October,2.0,152.185,2025,False,False,False,False,False,False
HTL020037,City Hotel,Barcelona,2024-04-23,2024-07-19,87,1,3,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,99.0,Unknown,0,Group,Undefined,4,175.01,0,1,3.64,Check-Out,0,2024-07-19,700.06,2024,7,July,2.0,175.015,2024,False,False,False,False,False,False
HTL011834,Resort Hotel,Goa,2024-06-27,2024-08-30,64,2,3,3,0.0,0,CHN,Direct,Direct,0,0,0,C,A,0,No Deposit,178.0,Unknown,0,Group,FB,5,150.74,0,0,4.04,Check-Out,0,2024-09-03,753.72,2024,8,August,3.0,150.744,2024,False,False,False,False,False,False
HTL022533,City Hotel,Barcelona,2025-02-10,2025-09-01,203,1,3,2,0.0,0,ARE,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,43.0,Unknown,0,Transient-Party,HB,4,182.56,1,2,4.29,Canceled,1,2025-09-03,730.24,2025,9,September,2.0,182.56,2025,False,False,False,False,False,False
HTL018078,Resort Hotel,Maldives,2024-08-27,2025-01-05,131,1,0,3,0.0,0,DNK,Online TA,TA/TO,1,0,9,C,C,1,Non Refund,102.0,Unknown,0,Transient,HB,1,104.34,0,0,3.64,Canceled,1,2025-01-06,104.34,2025,1,January,3.0,104.34,2024,False,False,False,False,False,False
HTL024246,Resort Hotel,Bali,2024-06-20,2024-07-21,31,0,2,2,0.0,0,GBR,Direct,Direct,0,0,0,H,H,0,Non Refund,96.0,Unknown,0,Contract,HB,2,268.29,0,2,4.05,Canceled,1,2024-07-23,536.58,2024,7,July,2.0,268.29,2024,False,False,True,False,False,False
HTL005935,Resort Hotel,Algarve,2025-08-31,2026-01-24,146,3,3,2,0.0,0,USA,Groups,Corporate,0,0,0,D,D,0,No Deposit,54.0,1015.0,5,Transient-Party,SC,6,136.48,0,1,4.57,Check-Out,0,2026-01-29,818.85,2026,1,January,2.0,136.475,2025,False,False,False,False,True,False
HTL002565,City Hotel,London,2024-08-21,2024-09-15,25,0,1,2,0.0,0,DNK,Corporate,Corporate,1,0,5,H,H,0,No Deposit,134.0,1062.0,0,Group,BB,1,183.03,0,1,4.02,Check-Out,0,2024-09-16,183.03,2024,9,September,2.0,183.03,2024,False,False,False,False,False,False
HTL022132,City Hotel,Amsterdam,2024-08-10,2024-12-04,116,2,0,3,0.0,0,IRL,Direct,Direct,0,0,0,A,A,1,No Deposit,161.0,Unknown,3,Contract,BB,2,86.2,0,2,4.49,Canceled,1,2024-12-06,172.41,2024,12,December,3.0,86.205,2024,False,False,False,False,True,False
HTL015680,City Hotel,London,2025-01-24,2025-07-23,180,3,0,2,0.0,0,ITA,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,46.0,Unknown,0,Transient,HB,3,84.37,0,1,3.38,Canceled,1,2025-07-25,253.11,2025,7,July,2.0,84.37,2025,False,False,False,False,False,False
HTL000594,Resort Hotel,Algarve,2024-01-09,2024-02-10,32,2,1,1,1.0,0,BRA,Corporate,Corporate,0,0,0,C,C,2,No Deposit,79.0,1077.0,0,Group,BB,3,119.58,0,1,4.61,Check-Out,0,2024-02-13,358.75,2024,2,February,2.0,119.58333333333333,2024,False,False,False,False,False,False
HTL024588,City Hotel,Dubai,2024-12-18,2025-07-30,224,1,0,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,70.0,Unknown,0,Transient,FB,1,142.3,0,0,3.81,Check-Out,0,2025-07-30,142.3,2025,7,July,2.0,142.3,2024,False,False,False,False,False,False
HTL005538,City Hotel,London,2025-02-02,2026-01-21,353,1,1,2,0.0,0,SWE,Corporate,Corporate,1,1,8,B,F,1,Non Refund,172.0,1042.0,3,Contract,FB,2,70.91,0,2,4.15,Canceled,1,2026-01-22,141.82,2026,1,January,2.0,70.91,2025,False,False,False,False,True,False
HTL018248,Resort Hotel,Algarve,2025-09-24,2025-12-31,98,0,2,2,0.0,0,USA,Online TA,TA/TO,1,0,1,E,E,2,Non Refund,176.0,Unknown,0,Group,SC,2,221.39,0,5,3.86,Canceled,1,2026-01-02,442.78,2025,12,December,2.0,221.39,2025,False,False,False,False,False,False
HTL022544,City Hotel,Barcelona,2024-08-15,2025-06-30,319,0,1,1,2.0,0,BRA,Groups,Direct,0,0,0,C,C,0,Non Refund,42.0,1099.0,0,Contract,FB,1,100.0,0,1,3.75,No-Show,1,2025-07-01,100.0,2025,6,June,3.0,100.0,2024,False,False,False,False,False,False
HTL000601,Resort Hotel,Maldives,2025-12-07,2026-06-18,193,2,5,2,1.0,0,NLD,Online TA,TA/TO,1,0,2,E,E,0,Non Refund,15.0,Unknown,0,Contract,SC,7,182.57,1,0,3.23,Canceled,1,2026-06-21,1277.96,2026,6,June,3.0,182.56571428571428,2025,False,False,False,False,False,False
HTL002868,City Hotel,Dubai,2025-05-04,2025-07-31,88,0,4,2,0.0,0,CHN,Online TA,TA/TO,0,0,0,D,D,1,Refundable,39.0,Unknown,0,Transient,BB,4,98.21,0,1,3.57,Canceled,1,2025-08-03,392.84,2025,7,July,2.0,98.21,2025,False,False,False,False,False,False
HTL003130,Resort Hotel,Bali,2025-02-27,2025-05-10,72,2,4,2,0.0,0,DEU,Direct,Direct,0,0,0,F,F,0,No Deposit,75.0,Unknown,0,Group,HB,6,183.68,0,0,3.92,Check-Out,0,2025-05-16,1102.07,2025,5,May,2.0,183.6783333333333,2025,False,False,False,False,False,False
HTL022334,City Hotel,Lisbon,2025-08-13,2026-07-13,334,0,5,2,0.0,0,IND,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,79.0,Unknown,0,Transient,Undefined,5,90.11,0,2,3.46,Canceled,1,2026-07-18,450.54,2026,7,July,2.0,90.108,2025,False,False,False,False,False,False
HTL015044,Resort Hotel,Bali,2024-10-05,2025-07-17,285,1,9,2,0.0,0,PRT,Online TA,TA/TO,0,0,0,G,G,2,Non Refund,27.0,Unknown,0,Contract,FB,10,254.15,0,0,3.47,Canceled,1,2025-07-24,2541.53,2025,7,July,2.0,254.15300000000002,2024,False,True,False,True,False,False
HTL015201,City Hotel,London,2024-10-21,2025-03-26,156,2,5,3,1.0,0,CHE,Online TA,TA/TO,0,0,0,H,H,0,Non Refund,3.0,Unknown,0,Group,HB,7,132.69,0,2,4.0,Canceled,1,2025-03-28,928.81,2025,3,March,4.0,132.68714285714285,2024,False,False,False,False,False,False
HTL020827,City Hotel,Lisbon,2024-01-24,2024-05-03,100,0,1,2,0.0,0,SWE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,39.0,Unknown,0,Transient-Party,SC,1,153.63,0,0,4.5,Check-Out,0,2024-05-04,153.63,2024,5,May,2.0,153.63,2024,False,False,False,False,False,False
HTL004493,City Hotel,Dubai,2024-01-27,2024-03-17,50,0,1,2,0.0,0,CHE,Corporate,Corporate,0,0,0,B,B,0,No Deposit,14.0,1007.0,0,Group,SC,1,67.42,0,0,4.08,Check-Out,0,2024-03-17,67.42,2024,3,March,2.0,67.42,2024,False,False,False,False,False,False
HTL005955,City Hotel,Lisbon,2024-01-28,2024-08-10,195,0,3,2,0.0,0,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,52.0,Unknown,0,Group,FB,3,124.14,2,1,3.32,Check-Out,0,2024-08-11,372.41,2024,8,August,2.0,124.13666666666667,2024,False,False,False,False,False,False
HTL017498,City Hotel,Amsterdam,2025-03-18,2025-09-27,193,0,2,2,1.0,0,ITA,Corporate,Corporate,0,0,0,G,H,0,Non Refund,63.0,1025.0,0,Contract,Undefined,2,108.04,0,0,3.62,No-Show,1,2025-09-28,216.09,2025,9,September,3.0,108.045,2025,False,False,False,False,False,False
HTL006424,City Hotel,Lisbon,2025-05-13,2025-12-30,231,1,0,2,1.0,0,BRA,Direct,Direct,0,0,0,E,E,0,Non Refund,75.0,Unknown,1,Group,BB,1,167.97,0,1,4.52,No-Show,1,2025-12-30,167.97,2025,12,December,3.0,167.97,2025,False,False,False,False,False,False
HTL014923,City Hotel,Amsterdam,2024-03-17,2024-07-23,128,0,1,3,1.0,0,NOR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,52.0,Unknown,0,Group,Undefined,1,143.56,0,1,4.08,Canceled,1,2024-07-23,143.56,2024,7,July,4.0,143.56,2024,False,False,False,False,False,False
HTL016412,City Hotel,Dubai,2024-06-08,2024-09-22,106,2,5,2,0.0,0,SAU,Direct,Direct,1,0,3,B,B,0,Non Refund,91.0,Unknown,0,Group,SC,7,88.46,0,1,3.17,Canceled,1,2024-09-27,619.23,2024,9,September,2.0,88.46142857142857,2024,False,False,False,False,False,False
HTL005747,Resort Hotel,Algarve,2025-09-17,2026-06-22,278,1,2,3,0.0,0,CHE,Online TA,TA/TO,0,0,0,F,F,0,Non Refund,5.0,Unknown,2,Transient,SC,3,211.67,0,1,3.71,Canceled,1,2026-06-24,635.0,2026,6,June,3.0,211.66666666666666,2025,False,False,False,False,False,False
HTL010270,Resort Hotel,Maldives,2025-09-26,2026-01-02,98,3,4,2,1.0,0,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,48.0,Unknown,0,Transient-Party,FB,7,168.43,0,1,3.55,Check-Out,0,2026-01-02,1179.03,2026,1,January,3.0,168.43285714285713,2025,False,False,False,False,False,False
HTL021666,City Hotel,London,2025-05-20,2025-09-13,116,3,2,2,1.0,0,POL,Offline TA/TO,TA/TO,1,0,11,A,A,0,Non Refund,11.0,Unknown,2,Contract,FB,5,73.51,0,1,4.1,Check-Out,0,2025-09-14,367.55,2025,9,September,3.0,73.51,2025,False,False,False,False,False,False
HTL001106,Resort Hotel,Algarve,2024-12-14,2025-09-20,280,2,4,3,0.0,0,JPN,Online TA,TA/TO,0,0,0,F,D,4,No Deposit,158.0,Unknown,0,Contract,SC,6,226.27,0,0,3.29,Canceled,1,2025-09-26,1357.62,2025,9,September,3.0,226.26999999999998,2024,False,False,False,False,False,False
HTL008477,City Hotel,Amsterdam,2025-12-04,2026-06-12,190,1,3,2,0.0,0,BRA,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,42.0,Unknown,0,Contract,SC,4,186.36,0,2,3.9,Canceled,1,2026-06-16,745.42,2026,6,June,2.0,186.355,2025,False,False,False,False,False,False
HTL008118,City Hotel,Barcelona,2025-07-31,2026-02-19,203,1,4,2,1.0,0,GBR,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,123.0,Unknown,0,Group,BB,5,105.81,0,1,3.68,Canceled,1,2026-02-20,529.04,2026,2,February,3.0,105.80799999999999,2025,False,False,False,False,False,False
HTL022309,City Hotel,London,2024-11-26,2025-06-01,187,0,4,3,1.0,0,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,87.0,Unknown,0,Contract,FB,4,161.67,0,0,3.66,No-Show,1,2025-06-04,646.67,2025,6,June,4.0,161.6675,2024,False,False,False,False,False,False
HTL002557,Resort Hotel,Maldives,2024-12-04,2025-02-26,84,0,5,2,0.0,0,NOR,Corporate,Corporate,0,0,0,A,A,0,Non Refund,123.0,Unknown,0,Contract,SC,5,96.7,0,0,4.12,Check-Out,0,2025-03-02,483.49,2025,2,February,2.0,96.69800000000001,2024,False,False,False,False,False,False
HTL012463,City Hotel,Dubai,2025-03-18,2025-05-15,58,3,1,3,0.0,0,DEU,Direct,Direct,0,0,0,D,D,2,No Deposit,119.0,Unknown,10,Transient,HB,4,137.56,2,3,4.34,Canceled,1,2025-05-18,550.23,2025,5,May,3.0,137.5575,2025,False,False,False,False,True,False
HTL003830,Resort Hotel,Algarve,2025-02-19,2025-09-23,216,1,3,2,0.0,0,GBR,Offline TA/TO,TA/TO,0,0,0,G,G,0,Non Refund,91.0,Unknown,1,Contract,SC,4,224.97,1,1,4.01,Canceled,1,2025-09-27,899.88,2025,9,September,2.0,224.97,2025,False,False,False,False,False,False
HTL015611,Resort Hotel,Algarve,2025-11-27,2026-03-14,107,2,1,2,0.0,0,GBR,Corporate,Corporate,0,0,0,G,G,0,No Deposit,77.0,1094.0,30,Transient,FB,3,192.08,0,2,2.92,Canceled,1,2026-03-15,576.25,2026,3,March,2.0,192.08333333333334,2025,False,False,False,False,True,False
HTL002275,City Hotel,London,2025-11-12,2025-12-23,41,3,1,2,1.0,0,JPN,Offline TA/TO,TA/TO,0,0,0,H,H,2,No Deposit,168.0,Unknown,1,Transient-Party,FB,4,222.62,0,0,3.79,Check-Out,0,2025-12-24,890.47,2025,12,December,3.0,222.6175,2025,False,False,False,False,False,False
HTL021607,City Hotel,Amsterdam,2024-09-02,2025-06-07,278,1,0,2,0.0,0,IRL,Online TA,TA/TO,1,0,6,F,F,0,Non Refund,92.0,Unknown,0,Group,BB,1,150.25,0,0,4.3,Canceled,1,2025-06-07,150.25,2025,6,June,2.0,150.25,2024,False,False,False,False,False,False
HTL009512,City Hotel,Lisbon,2024-03-30,2024-11-19,234,3,1,2,2.0,0,BEL,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,66.0,Unknown,3,Transient,FB,4,77.05,0,0,3.91,Canceled,1,2024-11-20,308.22,2024,11,November,4.0,77.055,2024,False,False,False,False,True,False
HTL020243,City Hotel,Dubai,2024-05-06,2024-11-04,182,1,0,2,0.0,0,DNK,Direct,Direct,0,0,0,H,H,0,Refundable,54.0,Unknown,0,Transient,FB,1,122.74,0,2,4.23,Canceled,1,2024-11-05,122.74,2024,11,November,2.0,122.74,2024,False,False,False,False,False,False
HTL024110,City Hotel,London,2025-09-15,2026-03-19,185,1,0,2,0.0,0,NOR,Corporate,Corporate,1,0,9,B,B,2,Non Refund,50.0,1033.0,0,Group,SC,1,83.34,0,1,3.67,Canceled,1,2026-03-20,83.34,2026,3,March,2.0,83.34,2025,False,False,False,False,False,False
HTL008498,City Hotel,Dubai,2024-03-05,2024-12-04,274,0,3,2,0.0,0,NOR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,159.0,Unknown,5,Transient-Party,BB,3,128.61,0,1,3.98,Canceled,1,2024-12-06,385.82,2024,12,December,2.0,128.60666666666665,2024,False,False,False,False,True,False
HTL009056,City Hotel,Barcelona,2025-06-17,2025-10-12,117,2,2,3,1.0,0,CHN,Online TA,TA/TO,0,0,0,H,H,3,No Deposit,171.0,Unknown,2,Group,HB,4,205.52,0,3,3.94,Canceled,1,2025-10-13,822.08,2025,10,October,4.0,205.52,2025,False,False,False,False,False,False
HTL008591,City Hotel,Lisbon,2025-12-03,2026-02-26,85,3,3,2,0.0,0,CAN,Offline TA/TO,TA/TO,0,0,0,E,E,0,Non Refund,112.0,Unknown,0,Group,BB,6,79.51,0,1,3.13,Canceled,1,2026-02-26,477.03,2026,2,February,2.0,79.505,2025,False,False,False,False,False,False
HTL009041,City Hotel,Barcelona,2024-09-30,2025-09-04,339,2,2,4,1.0,0,IND,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,155.0,Unknown,1,Group,Undefined,4,150.21,0,2,3.88,No-Show,1,2025-09-06,600.84,2025,9,September,5.0,150.21,2024,False,False,False,False,False,False
HTL018792,City Hotel,Dubai,2024-08-16,2025-06-12,300,2,3,2,0.0,0,BRA,Groups,Corporate,0,0,0,F,G,1,Non Refund,26.0,1083.0,0,Group,FB,5,139.77,0,0,4.09,Canceled,1,2025-06-17,698.87,2025,6,June,2.0,139.774,2024,False,False,False,False,False,False
HTL003298,Resort Hotel,Phuket,2025-03-23,2025-09-20,181,2,3,4,0.0,0,BRA,Corporate,Corporate,1,0,9,G,G,0,No Deposit,103.0,1042.0,0,Group,FB,5,193.41,0,2,3.55,Canceled,1,2025-09-21,967.05,2025,9,September,4.0,193.41,2025,False,False,False,False,False,False
HTL008640,Resort Hotel,Algarve,2024-04-10,2024-11-22,226,1,4,2,0.0,0,BRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,97.0,Unknown,0,Group,HB,5,231.95,0,1,4.53,No-Show,1,2024-11-24,1159.76,2024,11,November,2.0,231.952,2024,False,False,False,False,False,False
HTL022752,City Hotel,Amsterdam,2025-07-31,2025-10-19,80,1,1,4,0.0,0,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,114.0,Unknown,0,Transient-Party,FB,2,141.39,0,1,3.89,Canceled,1,2025-10-21,282.77,2025,10,October,4.0,141.385,2025,False,False,False,False,False,False
HTL012917,Resort Hotel,Phuket,2024-01-20,2024-06-04,136,3,1,3,1.0,0,BEL,Offline TA/TO,TA/TO,0,0,0,G,D,0,Non Refund,155.0,Unknown,1,Group,HB,4,220.69,0,2,4.77,Canceled,1,2024-06-05,882.78,2024,6,June,4.0,220.695,2024,False,False,False,False,False,False
HTL016932,City Hotel,London,2024-08-06,2024-11-27,113,2,2,2,0.0,0,USA,Direct,Direct,0,0,0,G,G,1,No Deposit,157.0,Unknown,0,Transient-Party,BB,4,134.18,1,0,3.6,Canceled,1,2024-12-01,536.71,2024,11,November,2.0,134.1775,2024,False,False,False,False,False,False
HTL016830,City Hotel,Lisbon,2024-02-12,2025-02-04,358,0,1,4,2.0,0,SAU,Direct,Direct,0,0,0,F,F,0,Non Refund,167.0,Unknown,0,Contract,FB,1,129.91,0,1,3.61,Canceled,1,2025-02-04,129.91,2025,2,February,6.0,129.91,2024,False,False,False,False,False,False
HTL007522,City Hotel,Barcelona,2024-08-05,2025-06-18,317,2,3,2,0.0,0,NLD,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,130.0,Unknown,30,Transient-Party,SC,5,199.58,0,0,2.68,Canceled,1,2025-06-21,997.88,2025,6,June,2.0,199.576,2024,False,False,False,False,True,True
HTL003892,Resort Hotel,Phuket,2024-08-29,2025-07-21,326,0,5,2,0.0,0,CHN,Offline TA/TO,TA/TO,0,0,0,G,G,1,No Deposit,98.0,Unknown,0,Transient-Party,FB,5,237.34,0,1,4.26,Check-Out,0,2025-07-26,1186.71,2025,7,July,2.0,237.342,2024,False,False,False,False,False,False
HTL015118,City Hotel,London,2025-01-31,2025-12-15,318,1,2,2,0.0,0,CAN,Direct,Direct,0,0,0,H,H,0,Non Refund,56.0,Unknown,0,Contract,SC,3,186.45,0,1,3.88,Canceled,1,2025-12-17,559.34,2025,12,December,2.0,186.4466666666667,2025,False,False,False,False,False,False
HTL002430,City Hotel,Barcelona,2024-12-11,2025-11-12,336,0,1,2,1.0,0,CHE,Direct,Direct,0,0,0,A,A,1,No Deposit,149.0,Unknown,1,Transient,FB,1,64.8,0,1,3.27,Canceled,1,2025-11-13,64.8,2025,11,November,3.0,64.8,2024,False,False,False,False,False,False
